t,exporter,importer,value,quantity,exp_mis,imp_mis,quality
1995,USA,FRA,363.70345189056593,184.142568970598,0,0,neutral
1995,USA,GBR,982.0923058398439,914.0393992006732,0,0,neutral
1995,USA,HKG,134416.25470842407,187492.7586713461,0,0.01,neutral
1995,USA,IRL,3257.61398186113,1002.549679162669,0,0,neutral
1995,USA,ISL,3.243,3.875,0,0,neutral
1995,USA,ISR,167.5822083271378,219.018,0,0.01,neutral
1995,USA,ITA,3443.3976675259696,6598.08705243419,0,0,neutral
1995,USA,JPN,2438.2349757484853,1433.5907413948787,0,0,neutral
1995,USA,KOR,7629.581226262131,3896.3823799556003,0,0,neutral
1995,USA,NLD,3468.39038417727,2095.492347583434,0,0,neutral
1995,USA,NOR,17.93580713266411,53.104,0,0,neutral
1995,USA,NZL,11.7895175221665,3.78715503277395,0,0,neutral
1995,USA,SGP,371.347576374216,600.624638127161,0,0,neutral
1995,USA,SWE,182.107636396168,57.7949741744635,0,0,neutral
1995,USA,TTO,33.158,3.625,0,0.03,neutral
1995,VEN,BRA,8.02139089119497,43.394,0.05,0.09,neutral
1995,VEN,HKG,1440.7964539366901,2463,0.05,0.01,neutral
1996,ARE,HKG,59.7843783579297,309.179,0,0.01,neutral
1996,ARG,TUR,11.909,19.21,0.12,0.16,neutral
1996,AUS,ARE,101.05,20.5,0,0,neutral
1996,AUS,FRA,28.115,4.5,0,0,neutral
1996,AUS,HKG,2987.3516869731498,9623.899347095085,0,0.01,neutral
1996,AUS,ITA,29.4583610094337,145.811955222801,0,0,neutral
1996,AUS,JPN,96.3,921.937,0,0,neutral
1996,AUS,NZL,354.4029060147418,401.582663792735,0,0,neutral
1996,AUS,SGP,19.53,62.186,0,0,neutral
1996,AUS,USA,1487.91978652101,523.90802727429,0,0,neutral
1996,BEL,CAN,112.73081147888,58.0596845754611,0,0,neutral
1996,BEL,DEU,1975.026209452459,4512.528499802423,0,0,neutral
1996,BEL,DNK,33.022,1537.375,0,0,neutral
1996,BEL,ESP,411.5649343915818,1713.7688713401471,0,0,neutral
1996,BEL,FIN,5.989,5.125,0,0,neutral
1996,BEL,FRA,2803.376973557766,6045.6787035518755,0,0,neutral
1996,BEL,GBR,1507.97202089785,2979.047541996953,0,0,neutral
1996,BEL,GRC,767.8199018092361,1878.68810995176,0,0,neutral
1996,BEL,HKG,5448.829272336993,20719.735347258815,0,0.01,neutral
1996,BEL,IRL,220.054936547132,759.170661819897,0,0,neutral
1996,BEL,ISR,1133.659,1993.913,0,0.01,neutral
1996,BEL,ITA,3191.870330284672,7119.1067016299085,0,0,neutral
1996,BEL,JPN,41.9369577966204,272.266198390385,0,0,neutral
1996,BEL,KOR,1.54445646461847,0.187,0,0,neutral
1996,BEL,NLD,7789.706280669747,22530.26144198088,0,0,neutral
1996,BEL,NOR,3.522,8.125,0,0,neutral
1996,BEL,PRT,1.38879031989295,3.625,0,0,neutral
1996,BEL,SGP,188.02673661935,528.534465892548,0,0,neutral
1996,BEL,SWE,105.24236111506362,69.05,0,0,neutral
1996,BEL,USA,7105.164872724166,13027.353141849571,0,0,neutral
