reporter,partner,year,classification,commodity_code,commodity,trade_flow_code,trade_flow,qty,qty_unit,trade_value_us
Israel,Cyprus,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,80150,Weight in kilograms,32000
Israel,Czechia,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,4716,Weight in kilograms,2000
Israel,Germany,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,399577,Weight in kilograms,176000
Israel,Germany,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,475740,Weight in kilograms,202000
Israel,Greece,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,95185,Weight in kilograms,37000
Israel,"China, Hong Kong SAR",2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,483479,Weight in kilograms,187000
Israel,Hungary,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,27797,Weight in kilograms,17000
Israel,Italy,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,325444,Weight in kilograms,138000
Israel,Japan,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,68390,Weight in kilograms,29000
Israel,Rep. of Korea,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,133963,Weight in kilograms,47000
Israel,Latvia,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,16351,Weight in kilograms,10000
Israel,Malaysia,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,77823,Weight in kilograms,33000
Israel,"Other Asia, nes",2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1224548,Weight in kilograms,424000
Israel,Netherlands,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1635,Weight in kilograms,1000
Israel,Portugal,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,24151,Weight in kilograms,8000
Israel,Romania,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,182844,Weight in kilograms,73000
Israel,India,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1099312,Weight in kilograms,438000
Israel,Singapore,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,18866,Weight in kilograms,8000
Israel,Viet Nam,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,592872,Weight in kilograms,208000
Israel,Slovenia,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,72923,Weight in kilograms,27000
Israel,South Africa,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,40878,Weight in kilograms,25000
Israel,Spain,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2504,Weight in kilograms,1000
Israel,Spain,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,14149,Weight in kilograms,6000
Israel,Thailand,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,690440,Weight in kilograms,267000
Israel,Turkey,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,156340,Weight in kilograms,77000
Israel,Turkey,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,9911601,Weight in kilograms,3930000
Israel,Ukraine,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,23582,Weight in kilograms,10000
Israel,United Kingdom,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1107305,Weight in kilograms,545000
Israel,United Kingdom,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,405626,Weight in kilograms,172000
Israel,USA,2018,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2079233,Weight in kilograms,1244000
Israel,USA,2018,H5,3915,"Waste, parings and scrap, of plastics",2,Export,61315,Weight in kilograms,26000
Italy,World,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,0,No Quantity,113797791
Italy,World,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,0,No Quantity,75171521
Italy,Albania,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,164134,Weight in kilograms,91247
Italy,Algeria,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,9378,Weight in kilograms,4259
Italy,Algeria,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,3325340,Weight in kilograms,2441235
Italy,Australia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,21357,Weight in kilograms,7295
Italy,Austria,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,6168750,Weight in kilograms,3124798
Italy,Austria,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,55636770,Weight in kilograms,11260710
Italy,Bahrain,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,366760,Weight in kilograms,131975
Italy,Belgium,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,5532612,Weight in kilograms,3059265
Italy,Belgium,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1687068,Weight in kilograms,1530992
Italy,Bosnia Herzegovina,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,168050,Weight in kilograms,91285
Italy,Bulgaria,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,19330,Weight in kilograms,13308
Italy,Bulgaria,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,721458,Weight in kilograms,113253
Italy,Cameroon,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,25200,Weight in kilograms,25760
Italy,Canada,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,349550,Weight in kilograms,128488
Italy,Sri Lanka,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1893910,Weight in kilograms,560447
Italy,China,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,381,Weight in kilograms,7912
Italy,China,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,40072239,Weight in kilograms,8836425
Italy,Colombia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1728,Weight in kilograms,3586
Italy,Croatia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,188314,Weight in kilograms,73839
Italy,Croatia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1647576,Weight in kilograms,257884
Italy,Cyprus,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,3,Weight in kilograms,107
Italy,Czechia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2244975,Weight in kilograms,1132512
Italy,Czechia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,2724266,Weight in kilograms,1173393
Italy,Benin,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,21620,Weight in kilograms,12827
Italy,Denmark,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,157846,Weight in kilograms,142625
Italy,Denmark,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,19990,Weight in kilograms,20100
Italy,Dominican Rep.,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,105920,Weight in kilograms,16016
Italy,Ecuador,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,400,Weight in kilograms,7340
Italy,Estonia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,708,Weight in kilograms,2256
Italy,Finland,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1050,Weight in kilograms,1459
Italy,Finland,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,4,Weight in kilograms,225
Italy,France,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,72032321,Weight in kilograms,35213830
Italy,France,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,0,No Quantity,2292284
Italy,Gabon,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,19500,Weight in kilograms,11008
Italy,Germany,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,27084105,Weight in kilograms,14848005
Italy,Germany,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,28798705,Weight in kilograms,7351083
Italy,Ghana,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,42188,Weight in kilograms,14002
Italy,Greece,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1052060,Weight in kilograms,706118
Italy,Greece,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,84588,Weight in kilograms,90697
Italy,"China, Hong Kong SAR",2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,2081254,Weight in kilograms,612764
Italy,Hungary,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,3638570,Weight in kilograms,2055468
Italy,Hungary,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,11679855,Weight in kilograms,5025437
Italy,Indonesia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,464400,Weight in kilograms,281987
Italy,Iran,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,192,Weight in kilograms,1175
Italy,Ireland,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,1363180,Weight in kilograms,901838
Italy,Ireland,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,7168,Weight in kilograms,16530
Italy,Israel,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2009980,Weight in kilograms,1185845
Italy,Japan,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,40000,Weight in kilograms,122014
Italy,Jordan,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,66070,Weight in kilograms,15205
Italy,Kenya,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,138868,Weight in kilograms,48687
Italy,Rep. of Korea,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,39640,Weight in kilograms,8489
Italy,Lebanon,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,532900,Weight in kilograms,447921
Italy,Lebanon,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,2340,Weight in kilograms,3279
Italy,Latvia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,42045,Weight in kilograms,19078
Italy,Libya,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,119520,Weight in kilograms,60108
Italy,Lithuania,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,69879,Weight in kilograms,75000
Italy,Lithuania,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1,Weight in kilograms,178
Italy,Luxembourg,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2846810,Weight in kilograms,2031332
Italy,Malaysia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,4369800,Weight in kilograms,493428
Italy,Malta,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,77780,Weight in kilograms,24604
Italy,Mauritania,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,9360,Weight in kilograms,3278
Italy,Mexico,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,41864,Weight in kilograms,20712
Italy,Mexico,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,293644,Weight in kilograms,129450
Italy,"Other Asia, nes",2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,13423,Weight in kilograms,16681
Italy,"Other Asia, nes",2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,25232,Weight in kilograms,5225
Italy,Morocco,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,77759,Weight in kilograms,75166
Italy,Morocco,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,604566,Weight in kilograms,148290
Italy,Oman,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,2988860,Weight in kilograms,922247
Italy,Netherlands,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,6721702,Weight in kilograms,4277887
Italy,Netherlands,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1941174,Weight in kilograms,1334925
Italy,New Zealand,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,436240,Weight in kilograms,156209
Italy,Nigeria,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,94020,Weight in kilograms,36856
Italy,"Other Europe, nes",2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,3260,Weight in kilograms,2996
Italy,Norway,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,125550,Weight in kilograms,147225
Italy,Pakistan,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,135715,Weight in kilograms,97350
Italy,Pakistan,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,309745,Weight in kilograms,61203
Italy,Poland,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,7882556,Weight in kilograms,5497514
Italy,Poland,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,6697475,Weight in kilograms,4454932
Italy,Portugal,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,584353,Weight in kilograms,234827
Italy,Portugal,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1643909,Weight in kilograms,144995
Italy,Qatar,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,118671,Weight in kilograms,40434
Italy,Romania,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,0,No Quantity,401063
Italy,Romania,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1851832,Weight in kilograms,851082
Italy,Russian Federation,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,58805,Weight in kilograms,87941
Italy,Saudi Arabia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,3572040,Weight in kilograms,2888262
Italy,Saudi Arabia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,6859820,Weight in kilograms,1881639
Italy,Senegal,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,204460,Weight in kilograms,88694
Italy,Serbia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,149649,Weight in kilograms,38878
Italy,India,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,44224,Weight in kilograms,57238
Italy,India,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1145802,Weight in kilograms,254272
Italy,Slovakia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,969111,Weight in kilograms,741207
Italy,Slovakia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,6813,Weight in kilograms,30233
Italy,Viet Nam,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,5959170,Weight in kilograms,1009458
Italy,Slovenia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,5699352,Weight in kilograms,1740631
Italy,Slovenia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,26050840,Weight in kilograms,7325699
Italy,South Africa,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,156681,Weight in kilograms,51874
Italy,Spain,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,25761365,Weight in kilograms,20597384
Italy,Spain,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,13583312,Weight in kilograms,4888556
Italy,Sweden,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,288404,Weight in kilograms,196721
Italy,Sweden,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,507565,Weight in kilograms,351607
Italy,Switzerland,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,4526077,Weight in kilograms,1620962
Italy,Switzerland,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,2147309,Weight in kilograms,605777
Italy,Thailand,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,417060,Weight in kilograms,45469
Italy,United Arab Emirates,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1790340,Weight in kilograms,514544
Italy,Tunisia,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2538207,Weight in kilograms,1910714
Italy,Tunisia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,39307,Weight in kilograms,18236
Italy,Turkey,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,604665,Weight in kilograms,376012
Italy,Turkey,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,2471657,Weight in kilograms,799609
Italy,Ukraine,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,154528,Weight in kilograms,84483
Italy,Egypt,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,519127,Weight in kilograms,417782
Italy,Egypt,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,79180,Weight in kilograms,12945
Italy,United Kingdom,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,9527970,Weight in kilograms,6217463
Italy,United Kingdom,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,0,No Quantity,501490
Italy,USA,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,488545,Weight in kilograms,322854
Italy,USA,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,6436504,Weight in kilograms,2754248
Italy,Yemen,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,9192640,Weight in kilograms,3245611
Japan,World,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,2732353,Weight in kilograms,2020049
Japan,World,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,1431560556,Weight in kilograms,532373177
Japan,Australia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,41126,Weight in kilograms,17940
Japan,Bangladesh,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,50000,Weight in kilograms,26081
Japan,Belgium,2017,H5,3915,"Waste, parings and scrap, of plastics",1,Import,376460,Weight in kilograms,90299
Japan,Belgium,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,45047,Weight in kilograms,8898
Japan,Myanmar,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,204926,Weight in kilograms,99412
Japan,Cambodia,2017,H5,3915,"Waste, parings and scrap, of plastics",2,Export,52418,Weight in kilograms,15559
